ID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,CommunicationSkill,Behaviour,Experience,LvlGrownInOrg,ContributionIndex,TechnicalExpertise,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FormalWarnings,ProjectsContributed,Attrition,YearsAtCompany
439,18,Non-Travel,1431,Research & Development,14,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,4,1,8588,1,10017,0,3,80,0,0,4,3,Medical,1,1839,2,1,0,0,0,0,43,0,0
440,36,Travel_Rarely,1120,Sales,11,Female,100,2,2,Sales Executive,4,Married,6652,14369,4,Y,No,13,3,4,1,35380,6,7840,0,1,80,1,8,2,4,Marketing,1,2045,2,2,3,0,2,0,11,0,6
441,25,Travel_Rarely,977,Research & Development,2,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Y,Yes,19,3,3,1,27178,1,6839,4,3,80,1,7,2,1,Other,1,1992,4,2,2,0,2,0,17,0,2
442,32,Travel_Rarely,1259,Research & Development,2,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,Y,No,12,3,3,1,45959,5,8813,0,1,80,0,1,2,4,Life Sciences,1,1692,4,3,0,0,0,0,13,1,1
443,22,Travel_Rarely,604,Research & Development,6,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,Y,No,20,4,1,1,20495,6,4228,1,4,80,0,3,3,1,Medical,1,675,1,3,2,2,2,0,8,0,2
444,32,Non-Travel,1146,Research & Development,15,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,4,1,21901,1,8022,1,2,80,1,9,6,4,Medical,1,1955,3,3,1,1,2,0,33,0,5
445,30,Travel_Frequently,464,Research & Development,4,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Y,Yes,23,4,2,1,40577,0,3248,0,3,80,0,3,4,3,Technical Degree,1,514,3,3,0,0,0,0,11,1,1
446,37,Travel_Rarely,1462,Research & Development,11,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,1,11039,3,10234,4,1,80,0,8,6,3,Medical,1,1411,1,3,2,0,2,0,15,0,3
447,40,Travel_Frequently,593,Research & Development,9,Female,88,3,3,Research Director,3,Single,13499,13782,9,Y,No,17,3,3,1,44685,4,4151,30,3,80,0,20,3,4,Medical,1,1166,2,2,7,2,13,0,6,0,18
448,27,Travel_Rarely,1377,Sales,2,Male,74,3,2,Sales Executive,3,Single,4478,5242,1,Y,Yes,11,3,1,1,6260,0,9639,16,1,80,0,5,3,3,Life Sciences,1,437,4,3,4,0,4,0,18,0,5
449,28,Non-Travel,280,Human Resources,1,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,3,1,28553,2,1960,1,2,80,1,3,2,2,Life Sciences,1,1858,3,3,2,2,2,0,6,0,3
450,32,Travel_Frequently,1318,Sales,10,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,5,1,43645,4,9226,0,3,80,0,4,2,4,Marketing,1,1853,4,4,0,0,0,0,16,0,0
451,46,Travel_Rarely,1009,Research & Development,2,Male,51,3,4,Research Director,3,Married,17861,2288,6,Y,No,13,3,3,1,9618,4,7063,2,3,80,0,26,2,3,Life Sciences,1,575,1,1,2,0,1,0,19,0,3
452,60,Travel_Rarely,370,Research & Development,1,Male,92,1,3,Healthcare Representative,4,Single,10883,20467,3,Y,No,20,4,1,1,37782,6,2590,0,3,80,1,19,2,4,Medical,1,1697,3,4,0,0,0,0,4,0,1
453,23,Travel_Rarely,977,Research & Development,10,Male,45,4,1,Research Scientist,3,Married,2073,12826,2,Y,No,16,3,3,1,11042,5,6839,1,4,80,1,4,2,3,Technical Degree,1,1592,4,3,2,2,2,0,21,0,2
454,26,Travel_Rarely,1167,Sales,5,Female,30,2,1,Sales Representative,3,Single,2966,21378,0,Y,No,18,3,2,1,9129,0,8169,0,4,80,0,5,2,3,Other,1,2060,4,3,2,0,0,0,38,0,4
455,29,Travel_Rarely,468,Research & Development,28,Female,73,2,1,Research Scientist,1,Single,3785,8489,1,Y,No,14,3,5,1,44191,4,3276,16,2,80,0,5,3,4,Medical,1,2054,4,1,4,0,4,0,6,0,5
456,28,Non-Travel,1366,Research & Development,24,Male,72,2,3,Healthcare Representative,1,Single,8722,12355,1,Y,No,12,3,3,1,17698,0,9562,31,1,80,0,10,2,2,Technical Degree,1,1082,2,2,7,1,9,0,18,1,10
457,32,Non-Travel,976,Sales,26,Male,100,3,2,Sales Executive,4,Married,4465,12069,0,Y,No,18,3,4,1,6618,5,6832,1,1,80,0,4,2,4,Marketing,1,333,3,3,2,2,2,0,9,0,3
458,31,Travel_Rarely,828,Sales,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Y,Yes,13,3,2,1,578,1,5796,25,3,80,0,10,2,1,Life Sciences,1,604,2,4,5,0,5,0,10,0,6
459,31,Travel_Rarely,359,Human Resources,18,Male,89,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,1,1,9231,1,2513,0,3,80,0,2,4,5,Human Resources,1,1842,4,3,0,0,0,0,4,1,1
460,49,Travel_Rarely,1184,Sales,11,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,Y,No,18,3,1,1,21544,5,8288,7,1,80,2,9,3,3,Marketing,1,840,3,4,8,7,7,0,27,1,9
461,21,Non-Travel,895,Sales,9,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,Y,No,24,4,1,1,5277,4,6265,1,3,80,0,3,3,2,Medical,1,484,1,2,2,2,2,0,22,0,3
462,27,Travel_Frequently,793,Sales,2,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,4,1,1,3606,6,5551,0,2,80,0,8,3,1,Life Sciences,1,1371,4,3,2,0,0,0,18,0,6
463,49,Travel_Frequently,1475,Research & Development,28,Male,97,2,2,Laboratory Technician,1,Single,4284,22710,3,Y,No,20,4,2,1,43417,5,10325,4,1,80,0,20,2,2,Life Sciences,1,1420,1,3,3,1,3,0,15,1,4
464,54,Travel_Rarely,157,Research & Development,10,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Y,Yes,19,3,1,1,22542,1,1099,4,4,80,0,9,3,3,Medical,1,1980,3,3,2,1,4,0,2,0,5
465,30,Non-Travel,990,Research & Development,7,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,3,1,41427,2,6930,0,2,80,2,1,2,3,Technical Degree,1,1482,3,2,0,0,0,0,15,0,1
466,55,Travel_Rarely,1117,Sales,18,Female,83,3,4,Manager,2,Single,16835,9873,3,Y,No,23,4,3,1,11420,2,7819,7,4,80,0,37,2,5,Life Sciences,1,597,1,3,9,7,7,0,13,0,10
467,34,Travel_Rarely,470,Research & Development,2,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,Y,No,13,3,4,1,37500,2,3290,13,2,80,1,13,3,4,Life Sciences,1,339,4,3,9,5,9,0,5,0,11
468,41,Travel_Rarely,642,Research & Development,1,Male,76,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,2,1,22377,4,4494,0,1,80,1,12,3,3,Life Sciences,1,1999,4,3,3,1,0,0,8,0,5
469,44,Travel_Rarely,170,Research & Development,1,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,5,1,44046,6,1190,0,4,80,1,10,5,4,Life Sciences,1,1903,2,3,0,2,2,0,2,0,2
470,28,Travel_Rarely,304,Sales,9,Male,92,3,2,Sales Executive,4,Single,5253,20750,1,Y,No,16,3,5,1,35236,5,2128,35,4,80,0,7,1,4,Life Sciences,1,498,2,3,5,0,7,0,3,0,7
471,29,Travel_Rarely,1082,Research & Development,9,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,No,17,3,5,1,1125,4,7574,3,3,80,1,9,2,4,Medical,1,1709,4,3,3,1,2,0,25,0,5
472,34,Travel_Frequently,135,Research & Development,19,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,1,1,2147,5,945,13,3,80,2,15,2,3,Medical,1,1285,3,4,8,5,10,0,2,0,11
473,26,Travel_Rarely,1330,Research & Development,21,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,Y,No,20,4,1,1,12375,1,9310,0,3,80,1,1,0,3,Medical,1,1107,1,2,1,0,0,0,35,1,1
474,53,Travel_Rarely,1395,Research & Development,24,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,3,1,36548,1,9765,3,3,80,0,11,2,4,Medical,1,1689,2,3,3,1,2,0,29,0,4
475,25,Travel_Rarely,867,Sales,19,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Y,Yes,18,3,4,1,10631,3,6069,0,3,80,3,1,2,2,Marketing,1,952,3,3,0,0,0,0,24,1,1
476,35,Travel_Rarely,1258,Research & Development,1,Female,40,4,1,Research Scientist,3,Single,2506,13301,3,Y,No,13,3,2,1,26154,5,8806,1,3,80,0,7,0,4,Life Sciences,1,826,4,3,2,2,2,0,31,0,2
477,27,Travel_Rarely,269,Research & Development,5,Male,42,2,3,Research Director,4,Divorced,12808,8842,1,Y,Yes,16,3,2,1,34316,0,1883,64,2,80,1,9,3,1,Technical Degree,1,844,3,3,8,0,8,0,6,0,9
478,46,Travel_Rarely,150,Research & Development,2,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,1,1,47510,4,1050,6,3,80,1,12,3,4,Technical Degree,1,1228,4,2,3,1,4,0,2,0,6
479,35,Travel_Rarely,1402,Sales,28,Female,98,2,1,Sales Representative,3,Married,2430,26204,0,Y,No,23,4,5,1,10272,0,9814,1,1,80,2,6,5,4,Life Sciences,1,1554,2,3,3,4,2,0,14,0,5
480,34,Non-Travel,1381,Sales,4,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,Y,No,15,3,2,1,11593,0,9667,2,1,80,1,6,3,4,Marketing,1,523,3,3,2,1,2,0,19,0,3
481,45,Travel_Rarely,1448,Research & Development,29,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Y,Yes,18,3,1,1,18257,2,10136,1,4,80,2,10,4,3,Technical Degree,1,1465,2,4,1,1,2,0,26,0,3
482,21,Travel_Rarely,501,Sales,5,Male,58,3,1,Sales Representative,1,Single,2380,25479,1,Y,Yes,11,3,3,1,22467,4,3507,2,4,80,0,2,6,1,Medical,1,2021,3,3,2,1,2,0,8,0,2
483,20,Travel_Rarely,129,Research & Development,4,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,Y,No,19,3,1,1,13137,4,903,0,2,80,0,1,2,3,Technical Degree,1,960,1,3,0,0,0,0,1,1,1
484,46,Travel_Rarely,563,Sales,1,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,3,1,45196,5,3941,0,2,80,0,27,5,4,Life Sciences,1,1602,4,1,0,0,12,0,10,0,26
485,34,Travel_Rarely,216,Sales,1,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,0,Y,No,11,3,3,1,11183,6,1512,9,4,80,1,16,2,4,Marketing,1,1047,2,2,1,0,9,0,2,0,15
486,46,Non-Travel,849,Sales,26,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,3,3,1,7728,2,5943,1,3,80,0,6,3,2,Life Sciences,1,1801,2,3,2,2,2,0,8,0,2
487,40,Travel_Rarely,1322,Research & Development,2,Male,52,2,1,Research Scientist,3,Single,2809,2725,2,Y,No,14,3,4,1,1404,4,9254,1,4,80,0,8,2,4,Life Sciences,1,2048,3,3,2,2,2,0,25,0,2
488,56,Travel_Rarely,1443,Sales,11,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,2,1,22511,5,10101,0,3,80,1,6,3,5,Marketing,1,1935,4,3,0,0,0,0,16,0,0
489,29,Travel_Rarely,341,Sales,1,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Y,Yes,19,3,3,1,12180,5,2387,4,3,80,3,5,3,3,Medical,1,896,2,3,2,0,2,0,7,1,3
490,48,Travel_Frequently,365,Research & Development,4,Male,89,2,4,Manager,4,Married,15202,5602,2,Y,No,25,4,2,1,38668,6,2555,1,2,80,1,23,3,5,Medical,1,1644,3,3,2,2,2,0,4,0,2
491,25,Travel_Rarely,1356,Sales,10,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,Y,No,14,3,2,1,23017,0,9492,1,,80,0,5,4,4,Life Sciences,1,1240,3,3,3,1,1,0,23,0,4
492,38,Travel_Rarely,130,Sales,2,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,Y,No,16,3,4,1,11872,4,910,0,3,80,0,10,2,2,Marketing,1,1125,4,3,0,0,0,0,4,0,1
493,41,Travel_Rarely,314,Human Resources,1,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,5,1,49227,1,2198,23,2,80,1,22,3,3,Human Resources,1,734,4,3,7,2,10,0,5,0,22
494,32,Travel_Rarely,267,Research & Development,29,Female,49,2,1,Laboratory Technician,2,Single,2837,15919,1,Y,No,13,3,4,1,25064,3,1869,0,3,80,0,6,3,4,Life Sciences,1,2010,3,3,2,4,1,0,5,0,6
495,46,Travel_Rarely,377,Sales,9,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,Y,No,11,3,4,1,13105,5,2639,4,1,80,1,28,1,3,Marketing,1,1457,1,4,7,4,3,0,7,1,7
496,42,Non-Travel,355,Research & Development,10,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,5,1,6364,3,2485,2,2,80,2,10,1,4,Technical Degree,1,1854,3,2,3,3,3,0,9,0,6
497,42,Travel_Rarely,462,Sales,14,Female,68,2,2,Sales Executive,3,Single,6244,7824,7,Y,No,17,3,3,1,33676,3,3234,12,1,80,0,10,6,2,Medical,1,936,3,3,4,0,3,0,6,0,5
498,53,Travel_Frequently,124,Sales,2,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,Y,No,12,3,1,1,45141,3,868,12,1,80,1,30,2,3,Marketing,1,1050,3,3,7,6,12,0,3,0,15
499,43,Travel_Rarely,415,Sales,25,Male,79,2,3,Sales Executive,4,Divorced,10798,5268,5,Y,No,13,3,4,1,48812,2,2905,0,3,80,1,18,5,3,Medical,1,1076,3,3,0,0,0,0,5,0,1
500,37,Travel_Rarely,799,Research & Development,1,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,No,17,3,2,1,13524,6,5593,5,4,80,0,12,3,3,Technical Degree,1,623,2,4,5,1,2,0,13,0,6
501,31,Travel_Rarely,330,Research & Development,22,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,3,3,1,29095,5,2310,2,4,80,2,10,3,4,Medical,1,1389,4,2,2,6,7,0,3,1,10
502,38,Travel_Rarely,1333,Research & Development,1,Female,80,3,3,Research Director,1,Married,13582,16292,1,Y,No,13,3,5,1,1044,3,9331,22,2,80,1,15,3,3,Technical Degree,1,950,4,3,12,5,11,0,16,0,15
503,51,Travel_Rarely,833,Research & Development,1,Male,96,3,1,Research Scientist,4,Married,2723,23231,1,Y,No,11,3,4,1,42927,2,5831,0,2,80,0,1,0,3,Life Sciences,1,353,3,2,0,0,0,0,8,0,1
504,46,Travel_Rarely,1402,Sales,2,Female,69,3,4,Manager,1,Married,17048,24097,8,Y,No,23,4,3,1,9164,2,9814,8,1,80,0,28,2,3,Marketing,1,1204,3,3,15,15,9,0,20,0,26
505,33,Travel_Frequently,553,Research & Development,5,Female,74,3,3,Manager,2,Married,11878,23364,6,Y,No,11,3,3,1,39986,0,3871,5,2,80,2,12,2,4,Life Sciences,1,428,4,3,6,8,8,0,7,0,10
506,25,Travel_Rarely,1372,Sales,18,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,Y,No,11,3,3,1,4259,4,9604,2,2,80,0,6,3,1,Life Sciences,1,1399,1,2,2,1,2,0,14,0,3
507,21,Travel_Rarely,546,Research & Development,5,Male,97,3,1,Research Scientist,4,Single,3117,26009,1,Y,No,18,3,5,1,38353,0,3822,1,3,80,0,3,2,1,Medical,1,1623,3,3,2,2,2,0,5,0,2
508,31,Travel_Rarely,471,Research & Development,4,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,3,2,1,14344,5,3297,1,2,80,1,4,0,3,Medical,1,1916,1,2,2,2,2,0,7,0,2
509,36,Travel_Rarely,796,Research & Development,12,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,1,45876,1,5572,8,2,80,0,15,2,5,Medical,1,1073,4,2,8,7,8,0,15,0,14
510,42,Travel_Frequently,748,Research & Development,9,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,2,1,27600,5,5236,12,3,80,0,12,3,2,Medical,1,1480,1,3,9,5,8,0,10,0,12
511,25,Travel_Rarely,882,Research & Development,19,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,2,1,2226,0,6174,2,3,80,3,7,6,1,Medical,1,1358,4,2,2,1,2,0,13,0,3
512,39,Travel_Frequently,1218,Research & Development,1,Male,52,3,5,Manager,3,Divorced,19197,8213,1,Y,Yes,14,3,2,1,47447,6,8526,24,3,80,1,21,3,1,Life Sciences,1,531,2,3,8,1,6,0,23,0,21
513,24,Travel_Rarely,506,Research & Development,29,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,Y,No,13,3,5,1,11973,2,3542,2,2,80,3,6,2,1,Medical,1,1725,2,4,2,1,2,0,5,0,6
514,24,Travel_Frequently,1287,Research & Development,7,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Y,Yes,16,3,5,1,43436,5,9009,3,4,80,1,6,4,3,Life Sciences,1,647,1,3,3,1,2,0,23,1,6
515,34,Travel_Rarely,285,Research & Development,29,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,Y,No,13,3,4,1,45441,0,1995,6,1,80,2,10,1,3,Medical,1,1377,2,3,7,7,7,0,3,0,8
516,42,Travel_Frequently,532,Research & Development,29,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,Y,No,11,3,4,1,23483,1,3724,8,2,80,1,19,3,2,Life Sciences,1,547,1,3,4,0,2,0,5,0,5
517,30,Travel_Rarely,501,Sales,27,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,Y,No,23,4,5,1,41715,3,3507,6,4,80,1,10,2,5,Marketing,1,747,3,2,7,7,7,0,5,0,8
518,42,Travel_Rarely,810,Research & Development,23,Female,44,3,4,Research Director,4,Single,15992,15901,2,Y,No,14,3,3,1,10960,3,5670,0,2,80,0,16,2,5,Life Sciences,1,468,1,3,0,0,0,0,18,0,1
519,53,Travel_Rarely,1070,Research & Development,3,Male,45,3,4,Research Director,3,Married,17584,21016,3,Y,Yes,16,3,4,1,24849,5,7490,4,4,80,3,21,5,4,Medical,1,386,3,2,3,1,3,0,23,0,5
520,32,Non-Travel,862,Sales,2,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,Y,No,12,3,5,1,22996,3,6034,0,3,80,3,1,3,1,Life Sciences,1,1190,3,3,0,0,0,0,11,0,1
521,43,Travel_Frequently,1082,Research & Development,27,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,Y,No,11,3,1,1,9650,6,7574,7,3,80,1,18,1,3,Life Sciences,1,1126,3,3,7,0,1,0,13,0,8
522,29,Travel_Rarely,657,Research & Development,27,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,Y,No,12,3,1,1,39063,5,4599,3,1,80,1,11,3,3,Medical,1,793,2,2,7,1,1,0,9,0,8
523,40,Travel_Rarely,543,Research & Development,1,Male,83,3,1,Laboratory Technician,4,Married,2406,4060,8,Y,No,19,3,1,1,42885,3,3801,0,3,80,2,8,3,4,Life Sciences,1,2012,1,2,0,0,0,0,6,0,1
524,29,Travel_Frequently,442,Sales,2,Male,44,3,2,Sales Executive,4,Single,4554,20260,1,Y,No,18,3,1,1,41386,6,3094,63,1,80,0,10,3,2,Life Sciences,1,388,2,2,7,0,9,0,10,0,10
525,40,Travel_Rarely,896,Research & Development,2,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,Y,No,14,3,5,1,47951,3,6272,1,3,80,1,8,3,3,Medical,1,1474,3,4,1,1,2,0,13,0,3
526,36,Non-Travel,1351,Research & Development,9,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,4,3,1,4675,5,9457,8,2,80,0,5,3,4,Life Sciences,1,1949,1,3,4,0,2,0,20,0,5
527,56,Travel_Frequently,1240,Research & Development,9,Female,63,3,1,Research Scientist,3,Married,2942,12154,2,Y,No,19,3,3,1,4474,5,8680,12,2,80,1,18,4,3,Medical,1,1071,1,3,4,0,3,0,19,0,5
528,22,Travel_Frequently,1256,Research & Development,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,3,5,1,23810,3,8792,0,2,80,1,1,5,4,Life Sciences,1,1203,3,3,0,0,0,0,26,1,0
529,54,Travel_Rarely,685,Research & Development,3,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,5,1,9436,0,4795,81,1,80,0,36,2,3,Life Sciences,1,1250,4,3,9,0,9,0,8,0,10
530,47,Travel_Rarely,1454,Sales,2,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,4,1,10356,3,10178,2,1,80,0,3,3,4,Life Sciences,1,925,4,2,2,1,2,0,22,0,3
531,42,Travel_Rarely,647,Sales,4,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,Y,No,13,3,2,1,43363,6,4529,10,4,80,0,9,3,4,Marketing,1,1171,2,4,4,1,5,0,14,0,6
532,33,Travel_Frequently,430,Sales,7,Male,54,3,2,Sales Executive,1,Married,4373,17456,0,Y,No,14,3,5,1,41380,0,3010,9,1,80,2,5,2,3,Medical,1,1477,4,3,3,0,3,0,7,0,4
533,35,Travel_Rarely,735,Research & Development,6,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,3,1,14722,3,5145,1,4,80,0,4,3,1,Life Sciences,1,1291,3,3,2,2,2,0,11,0,3
534,34,Travel_Frequently,560,Research & Development,1,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,Y,No,14,3,1,1,23140,4,3920,4,3,80,2,10,2,4,Other,1,1431,4,3,3,1,3,0,6,0,4
535,27,Travel_Frequently,1410,Sales,3,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Y,Yes,20,4,2,1,15755,0,9870,20,2,80,2,6,3,1,Medical,1,714,4,3,5,0,4,0,19,0,6
536,44,Travel_Rarely,1315,Research & Development,3,Male,35,3,5,Manager,4,Married,19513,9358,4,Y,Yes,12,3,5,1,18985,0,9205,2,1,80,1,26,2,4,Other,1,671,4,4,2,0,1,0,37,0,2
537,26,Travel_Rarely,991,Research & Development,6,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,Yes,13,3,3,1,38513,1,6937,4,3,80,1,3,2,3,Life Sciences,1,686,3,3,2,0,2,0,13,0,3
538,25,Travel_Rarely,688,Research & Development,3,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,No,13,3,2,1,33091,5,4816,4,3,80,1,6,5,3,Medical,1,538,1,3,2,0,2,0,7,1,2
539,29,Travel_Rarely,1396,Sales,10,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,Y,No,11,3,5,1,7385,2,9772,0,3,80,0,1,6,3,Life Sciences,1,749,3,3,0,0,0,0,14,0,1
540,22,Travel_Rarely,581,Research & Development,1,Male,63,3,1,Research Scientist,3,Single,3375,17624,0,Y,No,12,3,3,1,5147,5,4067,2,4,80,0,4,2,2,Life Sciences,1,2007,4,4,2,1,2,0,9,0,3
541,56,Travel_Rarely,718,Research & Development,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,Y,No,13,3,1,1,3276,5,5026,0,4,80,1,28,2,4,Technical Degree,1,1191,4,3,2,4,2,0,7,0,5
542,27,Travel_Frequently,829,Sales,8,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,Y,No,19,3,2,1,21515,2,5803,1,2,80,1,5,3,1,Marketing,1,800,3,3,2,1,1,0,9,0,4
543,37,Travel_Rarely,1439,Research & Development,4,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Y,Yes,15,3,5,1,17972,4,10073,6,4,80,0,8,2,1,Life Sciences,1,1394,3,3,4,1,3,0,26,0,6
544,25,Travel_Frequently,772,Research & Development,2,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,Y,No,17,3,5,1,48501,2,5404,49,3,80,2,7,6,1,Life Sciences,1,1653,4,3,7,0,7,0,10,0,7
545,36,Travel_Rarely,530,Sales,2,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,Y,No,15,3,4,1,28776,1,3710,7,3,80,0,17,2,4,Life Sciences,1,1710,3,2,7,6,7,0,10,0,13
546,52,Travel_Rarely,1325,Research & Development,11,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,4,3,1,43086,3,9275,4,2,80,1,9,3,4,Life Sciences,1,813,4,3,2,1,4,0,16,0,5
547,41,Travel_Frequently,840,Research & Development,9,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,3,1,906,1,5880,176,2,80,1,21,2,3,Medical,1,999,1,4,16,0,11,0,13,0,18
548,39,Travel_Frequently,443,Research & Development,8,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,Y,No,11,3,2,1,41284,3,3101,21,1,80,1,8,3,1,Life Sciences,1,602,3,3,3,0,7,0,9,0,8
549,19,Travel_Rarely,645,Research & Development,9,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,Y,No,25,4,3,1,23881,6,4515,0,3,80,0,1,4,2,Life Sciences,1,1193,3,3,1,0,0,0,11,0,1
550,50,Travel_Rarely,797,Research & Development,4,Male,96,3,5,Research Director,2,Divorced,19144,15815,3,Y,No,14,3,5,1,9188,6,5579,12,1,80,2,28,4,1,Life Sciences,1,385,1,2,4,1,6,0,8,0,10
551,29,Travel_Rarely,224,Research & Development,1,Male,,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,5,1,32692,2,1568,49,3,80,0,11,2,4,Technical Degree,1,1522,1,1,7,0,7,0,2,1,9
552,35,Travel_Frequently,200,Research & Development,18,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,Y,No,11,3,5,1,4105,6,1400,1,3,80,0,10,2,2,Life Sciences,1,1412,3,3,2,2,2,0,3,0,2
553,38,Travel_Rarely,362,Research & Development,1,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,Y,No,17,3,1,1,6851,0,2534,0,4,80,0,8,3,1,Life Sciences,1,662,3,2,0,0,0,0,8,0,0
554,38,Travel_Rarely,330,Research & Development,17,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,Y,No,18,3,5,1,29238,0,2310,40,1,80,1,20,4,1,Life Sciences,1,1088,3,2,9,1,9,0,5,0,19
555,43,Travel_Rarely,823,Research & Development,6,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,3,1,38474,1,5761,24,4,80,0,21,2,3,Medical,1,1866,1,3,12,6,14,0,10,0,16
